row_num,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,away_pos_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key
221,06/04/2013,18:10,2012,Relegation Round,3,Hapoel Beer Sheva,Be'er Sheva,FC Ashdod,Ashdod,Menashe Masiah,3500,2,0,1,0,0,7,6,Hapoel Beer Sheva,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,,,0,1,,,Vasermil,13000,0.269230769,8.160518247,9.472704636,1959,54,2916,Vasermil,Yud-Alef,63.08363423,2012 - Relegation Round - 3 - Hapoel Beer Sheva,2012 - Relegation Round - 3 - FC Ashdod
222,06/04/2013,18:10,2012,Relegation Round,3,Maccabi Netanya,Netanya,Ihud Bnei Sakhnin,Sakhnin,Erez Papir,6800,1,1,0,0,1,8,4,Maccabi Netanya,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,0,5,,,Netanya,13800,0.492753623,8.824677891,9.532423871,2012,1,1,Netanya,Doha,76.03997589,2012 - Relegation Round - 3 - Maccabi Netanya,2012 - Relegation Round - 3 - Ihud Bnei Sakhnin
223,08/04/2013,20:45,2012,Relegation Round,3,Beitar Jerusalem,Jerusalem,Hapoel Acre,Acre,Asaf Kenan,3000,2,2,0,0,1,5,1,Hapoel Acre,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,,,0,7,,,Teddy,31733,0.094538808,8.006367568,10.36511243,1990,23,529,Teddy,Giv'at Napoleon,128.6612994,2012 - Relegation Round - 3 - Beitar Jerusalem,2012 - Relegation Round - 3 - Hapoel Acre
224,13/04/2013,18:10,2012,Relegation Round,4,FC Ashdod,Ashdod,Hapoel Haifa,Haifa,Erez Papir,700,1,0,1,0,0,7,1,Hapoel Haifa,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,,,0,7,,,Yud-Alef,7800,0.08974359,6.551080335,8.961879013,1966,47,2209,Yud-Alef,Kiryat Eliezer,117.0351043,2012 - Relegation Round - 4 - FC Ashdod,2012 - Relegation Round - 4 - Hapoel Haifa
225,13/04/2013,18:10,2012,Relegation Round,4,Hapoel Acre,Acre,Ihud Bnei Sakhnin,Sakhnin,Alon Yefet,3000,1,1,0,0,1,2,3,Ihud Bnei Sakhnin,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,8,,,0,6,,,Giv'at Napoleon,5000,0.6,8.006367568,8.517193191,2011,2,4,Giv'at Napoleon,Doha,21.52676216,2012 - Relegation Round - 4 - Hapoel Acre,2012 - Relegation Round - 4 - Ihud Bnei Sakhnin
226,13/04/2013,18:10,2012,Relegation Round,4,Hapoel Ramat Gan,Ramat Gan,Maccabi Netanya,Netanya,Eitan Tabrizi,4000,0,0,0,0,1,5,8,Maccabi Netanya,7,8,0,0,0,1,0,0,0,0,0,0,0,0,1,5,,,0,2,,,Ramat Gan,41583,0.096193156,8.29404964,10.63544671,1950,63,3969,Ramat Gan,Netanya,21.83145929,2012 - Relegation Round - 4 - Hapoel Ramat Gan,2012 - Relegation Round - 4 - Maccabi Netanya
227,13/04/2013,20:20,2012,Relegation Round,4,Beitar Jerusalem,Jerusalem,Hapoel Beer Sheva,Be'er Sheva,Daniel Bar Natan,2500,1,0,1,0,0,6,4,Hapoel Beer Sheva,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,5,,,0,4,,,Teddy,31733,0.07878234,7.824046011,10.36511243,1990,23,529,Teddy,Vasermil,67.22693736,2012 - Relegation Round - 4 - Beitar Jerusalem,2012 - Relegation Round - 4 - Hapoel Beer Sheva
228,20/04/2013,19:15,2012,Relegation Round,5,Hapoel Beer Sheva,Be'er Sheva,Hapoel Acre,Acre,Eli Hacmon,4000,0,0,0,0,1,6,1,Hapoel Acre,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,,,0,9,,,Vasermil,13000,0.307692308,8.29404964,9.472704636,1959,54,2916,Vasermil,Giv'at Napoleon,185.5934029,2012 - Relegation Round - 5 - Hapoel Beer Sheva,2012 - Relegation Round - 5 - Hapoel Acre
229,20/04/2013,19:15,2012,Relegation Round,5,Hapoel Haifa,Haifa,Beitar Jerusalem,Jerusalem,Alon Yefet,3500,3,1,1,0,0,2,4,Beitar Jerusalem,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,,,0,5,,,Kiryat Eliezer,14000,0.25,8.160518247,9.546812609,1955,58,3364,Kiryat Eliezer,Teddy,120.9672527,2012 - Relegation Round - 5 - Hapoel Haifa,2012 - Relegation Round - 5 - Beitar Jerusalem
230,20/04/2013,19:15,2012,Relegation Round,5,Maccabi Netanya,Netanya,FC Ashdod,Ashdod,Asaf Kenan,4200,2,1,1,0,0,8,7,Maccabi Netanya,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,,0,4,0,,Netanya,13800,0.304347826,8.342839804,9.532423871,2012,1,1,Netanya,Yud-Alef,57.42352253,2012 - Relegation Round - 5 - Maccabi Netanya,2012 - Relegation Round - 5 - FC Ashdod
231,23/04/2013,19:30,2012,Relegation Round,5,Ihud Bnei Sakhnin,Sakhnin,Hapoel Ramat Gan,Ramat Gan,Menashe Masiah,5000,1,0,1,0,0,3,5,Hapoel Ramat Gan,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,9,,,1,5,,,Doha,8500,0.588235294,8.517193191,9.047821442,2006,7,49,Doha,Ramat Gan,96.47494895,2012 - Relegation Round - 5 - Ihud Bnei Sakhnin,2012 - Relegation Round - 5 - Hapoel Ramat Gan
232,27/04/2013,19:10,2012,Relegation Round,6,FC Ashdod,Ashdod,Ihud Bnei Sakhnin,Sakhnin,Orel Grinfeld,300,1,1,0,0,1,8,3,Ihud Bnei Sakhnin,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,,0,10,,,Yud-Alef,7800,0.038461538,5.703782475,8.961879013,1966,47,2209,Yud-Alef,Doha,132.6922934,2012 - Relegation Round - 6 - FC Ashdod,2012 - Relegation Round - 6 - Ihud Bnei Sakhnin
233,27/04/2013,19:10,2012,Relegation Round,6,Beitar Jerusalem,Jerusalem,Maccabi Netanya,Netanya,Eli Hacmon,2500,1,3,0,1,0,6,7,Maccabi Netanya,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,,0,8,,,Teddy,31733,0.07878234,7.824046011,10.36511243,1990,23,529,Teddy,Netanya,67.68303794,2012 - Relegation Round - 6 - Beitar Jerusalem,2012 - Relegation Round - 6 - Maccabi Netanya
234,27/04/2013,19:10,2012,Relegation Round,6,Hapoel Acre,Acre,Hapoel Ramat Gan,Ramat Gan,Liran Liany,2500,2,1,1,0,0,2,5,Hapoel Ramat Gan,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,12,,,1,5,,,Giv'at Napoleon,5000,0.5,7.824046011,8.517193191,2011,2,4,Giv'at Napoleon,Ramat Gan,92.83911608,2012 - Relegation Round - 6 - Hapoel Acre,2012 - Relegation Round - 6 - Hapoel Ramat Gan
235,27/04/2013,19:10,2012,Relegation Round,6,Hapoel Beer Sheva,Be'er Sheva,Hapoel Haifa,Haifa,Eitan Tabrizi,5000,2,0,1,0,0,4,1,Hapoel Beer Sheva,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,,,0,10,,,Vasermil,13000,0.384615385,8.517193191,9.472704636,1959,54,2916,Vasermil,Kiryat Eliezer,175.4538074,2012 - Relegation Round - 6 - Hapoel Beer Sheva,2012 - Relegation Round - 6 - Hapoel Haifa
236,04/05/2013,18:00,2012,Relegation Round,7,Hapoel Ramat Gan,Ramat Gan,FC Ashdod,Ashdod,Shimon Elkabetz,200,1,2,0,1,0,6,7,Hapoel Ramat Gan,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,,0,8,,,Ramat Gan,41583,0.004809658,5.298317367,10.63544671,1950,63,3969,Ramat Gan,Yud-Alef,36.21974077,2012 - Relegation Round - 7 - Hapoel Ramat Gan,2012 - Relegation Round - 7 - FC Ashdod
237,04/05/2013,19:10,2012,Relegation Round,7,Hapoel Haifa,Haifa,Hapoel Acre,Acre,Eli Hacmon,5000,1,1,0,0,1,2,1,Hapoel Acre,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,11,,,0,13,,,Kiryat Eliezer,14000,0.357142857,8.517193191,9.546812609,1955,58,3364,Kiryat Eliezer,Giv'at Napoleon,13.26881254,2012 - Relegation Round - 7 - Hapoel Haifa,2012 - Relegation Round - 7 - Hapoel Acre
238,04/05/2013,19:10,2012,Relegation Round,7,Maccabi Netanya,Netanya,Hapoel Beer Sheva,Be'er Sheva,Eitan Tabrizi,12000,0,3,0,1,0,5,4,Maccabi Netanya,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,,,0,11,,,Netanya,13800,0.869565217,9.392661929,9.532423871,2012,1,1,Netanya,Vasermil,115.6341574,2012 - Relegation Round - 7 - Maccabi Netanya,2012 - Relegation Round - 7 - Hapoel Beer Sheva
239,04/05/2013,19:10,2012,Relegation Round,7,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Alon Yefet,8000,0,0,0,0,1,3,8,Ihud Bnei Sakhnin,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,11,,,0,6,0,,Doha,8500,0.941176471,8.987196821,9.047821442,2006,7,49,Doha,Teddy,124.2265572,2012 - Relegation Round - 7 - Ihud Bnei Sakhnin,2012 - Relegation Round - 7 - Beitar Jerusalem
240,24/08/2013,17:50,2013,Regular Season,1,Hapoel Acre,Acre,Maccabi Tel Aviv,Tel Aviv,Menashe Masiah,4400,0,2,0,1,0,,,Hapoel Acre,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3,,,Acre Municipal,5500,0.8,8.38935982,8.612503371,2011,2,4,Acre Municipal,Bloomfield,99.72142354,2013 - Regular Season - 1 - Hapoel Acre,2013 - Regular Season - 1 - Maccabi Tel Aviv
241,24/08/2013,19:00,2013,Regular Season,1,Hapoel Ramat haSharon,Ramat HaSharon,Hapoel Haifa,Haifa,Eitan Shmuelevic,800,0,2,0,1,0,,,Hapoel Ramat haSharon,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,3,,,Grundman,4700,0.170212766,6.684611728,8.455317788,1998,15,225,Grundman,Kiryat Eliezer,78.31477543,2013 - Regular Season - 1 - Hapoel Ramat haSharon,2013 - Regular Season - 1 - Hapoel Haifa
242,24/08/2013,19:00,2013,Regular Season,1,Hapoel Raanana,Netanya,Maccabi Petah Tikva,Petah Tikva,Roi Reinshreiber,700,1,0,1,0,0,,,Maccabi Petah Tikva,6,9,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,0,0,,,Netanya,13800,0.050724638,6.551080335,9.532423871,2012,1,1,Netanya,HaMoshava,21.06862042,2013 - Regular Season - 1 - Hapoel Raanana,2013 - Regular Season - 1 - Maccabi Petah Tikva
243,24/08/2013,19:00,2013,Regular Season,1,Bnei Yehuda Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Liran Liany,2600,1,0,1,0,0,,,FC Ashdod,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,0,0,,,Bloomfield,29400,0.088435374,7.863266724,10.28874995,1962,51,2601,Bloomfield,Yud-Alef,28.81191668,2013 - Regular Season - 1 - Bnei Yehuda Tel Aviv,2013 - Regular Season - 1 - FC Ashdod
244,24/08/2013,20:15,2013,Regular Season,1,Beitar Jerusalem,Jerusalem,Hapoel Beer Sheva,Be'er Sheva,Eli Hacmon,10800,0,2,0,1,0,,,Beitar Jerusalem,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3,,,Teddy,31733,0.340339709,9.287301413,10.36511243,1990,23,529,Teddy,Vasermil,67.22693736,2013 - Regular Season - 1 - Beitar Jerusalem,2013 - Regular Season - 1 - Hapoel Beer Sheva
245,25/08/2013,20:00,2013,Regular Season,1,Hapoel Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Alon Yefet,8900,0,0,0,0,1,,,Ihud Bnei Sakhnin,7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,1,,,Bloomfield,29400,0.302721088,9.093806556,10.28874995,1962,51,2601,Bloomfield,Doha,104.0887237,2013 - Regular Season - 1 - Hapoel Tel Aviv,2013 - Regular Season - 1 - Ihud Bnei Sakhnin
246,25/08/2013,21:00,2013,Regular Season,1,Maccabi Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,8000,3,1,1,0,0,,,Ironi Kiryat Shmona,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,,0,0,,,Kiryat Eliezer,14000,0.571428571,8.987196821,9.546812609,1955,58,3364,Kiryat Eliezer,Kiryat Shmona Municipal,69.79442636,2013 - Regular Season - 1 - Maccabi Haifa,2013 - Regular Season - 1 - Ironi Kiryat Shmona
247,31/08/2013,18:00,2013,Regular Season,2,Ihud Bnei Sakhnin,Sakhnin,Hapoel Acre,Acre,Guy Berger,2500,1,0,1,0,0,8,13,Hapoel Acre,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,4,,,0,0,,,Doha,8500,0.294117647,7.824046011,9.047821442,2006,7,49,Doha,Acre Municipal,21.52250513,2013 - Regular Season - 2 - Ihud Bnei Sakhnin,2013 - Regular Season - 2 - Hapoel Acre
248,31/08/2013,19:00,2013,Regular Season,2,Hapoel Haifa,Haifa,Hapoel Raanana,Netanya,Shay Shitrit,3500,1,1,0,0,1,3,6,Hapoel Raanana,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,,,0,4,,,Kiryat Eliezer,14000,0.25,8.160518247,9.546812609,1955,58,3364,Kiryat Eliezer,Netanya,60.09484263,2013 - Regular Season - 2 - Hapoel Haifa,2013 - Regular Season - 2 - Hapoel Raanana
249,31/08/2013,19:00,2013,Regular Season,2,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Ramat haSharon,Ramat HaSharon,Zvika Levi,750,4,1,1,0,0,11,14,Hapoel Ramat haSharon,7,14,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,0,0,,,Kiryat Shmona Municipal,5300,0.141509434,6.620073207,8.5754621,1989,24,576,Kiryat Shmona Municipal,Grundman,137.3092074,2013 - Regular Season - 2 - Ironi Kiryat Shmona,2013 - Regular Season - 2 - Hapoel Ramat haSharon
250,31/08/2013,19:30,2013,Regular Season,2,Hapoel Beer Sheva,Be'er Sheva,Hapoel Tel Aviv,Tel Aviv,Erez Papir,8000,2,0,1,0,0,4,7,Hapoel Tel Aviv,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,6,,,0,1,,,Vasermil,13000,0.615384615,8.987196821,9.472704636,1959,54,2916,Vasermil,Bloomfield,88.50381649,2013 - Regular Season - 2 - Hapoel Beer Sheva,2013 - Regular Season - 2 - Hapoel Tel Aviv
251,31/08/2013,20:15,2013,Regular Season,2,Maccabi Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Daniel Bar Natan,6000,1,3,0,1,0,9,12,Maccabi Petah Tikva,12,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3,,,HaMoshava,11500,0.52173913,8.699514748,9.350102314,2011,2,4,HaMoshava,Teddy,49.8367755,2013 - Regular Season - 2 - Maccabi Petah Tikva,2013 - Regular Season - 2 - Beitar Jerusalem
252,01/09/2013,20:00,2013,Regular Season,2,FC Ashdod,Ashdod,Maccabi Haifa,Haifa,Ziv Adler,5000,3,2,1,0,0,10,1,FC Ashdod,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,0,3,,,Yud-Alef,7800,0.641025641,8.517193191,8.961879013,1966,47,2209,Yud-Alef,Kiryat Eliezer,117.0351043,2013 - Regular Season - 2 - FC Ashdod,2013 - Regular Season - 2 - Maccabi Haifa
253,01/09/2013,21:00,2013,Regular Season,2,Maccabi Tel Aviv,Tel Aviv,Bnei Yehuda Tel Aviv,Tel Aviv,Alon Yefet,12578,1,0,1,0,0,2,5,Bnei Yehuda Tel Aviv,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,6,,,0,3,,,Bloomfield,29400,0.427823129,9.439704535,10.28874995,1962,51,2601,Bloomfield,Bloomfield,0,2013 - Regular Season - 2 - Maccabi Tel Aviv,2013 - Regular Season - 2 - Bnei Yehuda Tel Aviv
254,21/09/2013,17:30,2013,Regular Season,3,Hapoel Acre,Acre,Hapoel Beer Sheva,Be'er Sheva,Orel Grinfeld,4000,1,2,0,1,0,13,1,Hapoel Acre,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9,,,Acre Municipal,5500,0.727272727,8.29404964,8.612503371,2011,2,4,Acre Municipal,Vasermil,185.5904938,2013 - Regular Season - 3 - Hapoel Acre,2013 - Regular Season - 3 - Hapoel Beer Sheva
255,21/09/2013,19:00,2013,Regular Season,3,Hapoel Ramat haSharon,Ramat HaSharon,Hapoel Raanana,Netanya,Halim Zatma,400,1,3,0,1,0,14,4,Hapoel Ramat haSharon,14,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,7,,,Grundman,4700,0.085106383,5.991464547,8.455317788,1998,15,225,Grundman,Netanya,18.38348975,2013 - Regular Season - 3 - Hapoel Ramat haSharon,2013 - Regular Season - 3 - Hapoel Raanana
256,21/09/2013,19:00,2013,Regular Season,3,Bnei Yehuda Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Eitan Shmuelevic,2500,2,4,0,1,0,10,5,Bnei Yehuda Tel Aviv,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,0,7,,,Bloomfield,29400,0.085034014,7.824046011,10.28874995,1962,51,2601,Bloomfield,Doha,104.0887237,2013 - Regular Season - 3 - Bnei Yehuda Tel Aviv,2013 - Regular Season - 3 - Ihud Bnei Sakhnin
257,21/09/2013,19:00,2013,Regular Season,3,Ironi Kiryat Shmona,Kiryat Shmona,FC Ashdod,Ashdod,Shay Shitrit,1000,1,0,1,0,0,7,9,FC Ashdod,6,9,0,0,0,0,1,0,0,0,0,0,0,0,0,6,,,0,3,,,Kiryat Shmona Municipal,5300,0.188679245,6.907755279,8.5754621,1989,24,576,Kiryat Shmona Municipal,Yud-Alef,177.815487,2013 - Regular Season - 3 - Ironi Kiryat Shmona,2013 - Regular Season - 3 - FC Ashdod
258,21/09/2013,20:15,2013,Regular Season,3,Beitar Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Menashe Masiah,8000,0,1,0,1,0,8,3,Beitar Jerusalem,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,0,7,,,Teddy,31733,0.252103488,8.987196821,10.36511243,1990,23,529,Teddy,Kiryat Eliezer,120.9672527,2013 - Regular Season - 3 - Beitar Jerusalem,2013 - Regular Season - 3 - Hapoel Haifa
259,22/09/2013,20:10,2013,Regular Season,3,Hapoel Tel Aviv,Tel Aviv,Maccabi Petah Tikva,Petah Tikva,Liran Liany,8800,3,1,1,0,0,11,12,Maccabi Petah Tikva,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,4,,,0,0,,,Bloomfield,29400,0.299319728,9.082507,10.28874995,1962,51,2601,Bloomfield,HaMoshava,11.40736421,2013 - Regular Season - 3 - Hapoel Tel Aviv,2013 - Regular Season - 3 - Maccabi Petah Tikva
260,23/09/2013,21:00,2013,Regular Season,3,Maccabi Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Roi Reinshreiber,14000,0,3,0,1,0,6,2,Maccabi Haifa,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,,0,9,,,Kiryat Eliezer,14000,1,9.546812609,9.546812609,1955,58,3364,Kiryat Eliezer,Bloomfield,88.45445851,2013 - Regular Season - 3 - Maccabi Haifa,2013 - Regular Season - 3 - Maccabi Tel Aviv
261,28/09/2013,17:30,2013,Regular Season,4,Ihud Bnei Sakhnin,Sakhnin,Maccabi Haifa,Haifa,Daniel Bar Natan,4000,0,0,0,0,1,3,10,Maccabi Haifa,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,8,,,0,4,,,Doha,8500,0.470588235,8.29404964,9.047821442,2006,7,49,Doha,Kiryat Eliezer,31.16274929,2013 - Regular Season - 4 - Ihud Bnei Sakhnin,2013 - Regular Season - 4 - Maccabi Haifa
262,28/09/2013,19:00,2013,Regular Season,4,FC Ashdod,Ashdod,Hapoel Ramat haSharon,Ramat HaSharon,Liran Liany,1500,3,0,1,0,0,9,14,Hapoel Ramat haSharon,7,14,0,0,0,0,1,0,0,0,0,0,0,0,0,6,,,0,0,,,Yud-Alef,7800,0.192307692,7.313220387,8.961879013,1966,47,2209,Yud-Alef,Grundman,40.50664662,2013 - Regular Season - 4 - FC Ashdod,2013 - Regular Season - 4 - Hapoel Ramat haSharon
263,28/09/2013,19:00,2013,Regular Season,4,Maccabi Petah Tikva,Petah Tikva,Hapoel Acre,Acre,Alon Yefet,1100,1,1,0,0,1,13,12,Maccabi Petah Tikva,13,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,0,1,,,HaMoshava,11500,0.095652174,7.003065459,9.350102314,2011,2,4,HaMoshava,Acre Municipal,91.47381378,2013 - Regular Season - 4 - Maccabi Petah Tikva,2013 - Regular Season - 4 - Hapoel Acre
264,28/09/2013,19:15,2013,Regular Season,4,Hapoel Haifa,Haifa,Hapoel Tel Aviv,Tel Aviv,Ziv Adler,6000,0,4,0,1,0,5,7,Hapoel Haifa,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,7,,,0,7,,,Kiryat Eliezer,14000,0.428571429,8.699514748,9.546812609,1955,58,3364,Kiryat Eliezer,Bloomfield,88.45445851,2013 - Regular Season - 4 - Hapoel Haifa,2013 - Regular Season - 4 - Hapoel Tel Aviv
265,28/09/2013,20:00,2013,Regular Season,4,Maccabi Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Erez Papir,12700,3,0,1,0,0,1,6,Ironi Kiryat Shmona,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,0,6,,,Bloomfield,29400,0.431972789,9.449357272,10.28874995,1962,51,2601,Bloomfield,Kiryat Shmona Municipal,149.2857438,2013 - Regular Season - 4 - Maccabi Tel Aviv,2013 - Regular Season - 4 - Ironi Kiryat Shmona
266,29/09/2013,20:10,2013,Regular Season,4,Hapoel Raanana,Netanya,Beitar Jerusalem,Jerusalem,Eitan Shmuelevic,3800,2,2,0,0,1,4,8,Beitar Jerusalem,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,8,,,0,4,,,Netanya,13800,0.275362319,8.242756346,9.532423871,2012,1,1,Netanya,Teddy,67.68303794,2013 - Regular Season - 4 - Hapoel Raanana,2013 - Regular Season - 4 - Beitar Jerusalem
267,30/09/2013,21:00,2013,Regular Season,4,Hapoel Beer Sheva,Be'er Sheva,Bnei Yehuda Tel Aviv,Tel Aviv,Roi Reinshreiber,8000,2,1,1,0,0,2,11,Bnei Yehuda Tel Aviv,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,12,,,0,3,,,Vasermil,13000,0.615384615,8.987196821,9.472704636,1959,54,2916,Vasermil,Bloomfield,88.50381649,2013 - Regular Season - 4 - Hapoel Beer Sheva,2013 - Regular Season - 4 - Bnei Yehuda Tel Aviv
268,05/10/2013,16:15,2013,Regular Season,5,Hapoel Tel Aviv,Tel Aviv,Hapoel Raanana,Netanya,Guy Berger,12500,0,0,0,0,1,5,3,Hapoel Tel Aviv,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,8,,,0,9,,,Bloomfield,29400,0.425170068,9.433483923,10.28874995,1962,51,2601,Bloomfield,Netanya,28.62028019,2013 - Regular Season - 5 - Hapoel Tel Aviv,2013 - Regular Season - 5 - Hapoel Raanana
269,05/10/2013,19:00,2013,Regular Season,5,Hapoel Acre,Acre,Hapoel Haifa,Haifa,Liran Wachsberger,2500,2,1,1,0,0,12,6,Hapoel Acre,12,9,0,0,0,0,1,0,0,0,0,0,0,0,0,4,,,0,7,,,Acre Municipal,5500,0.454545455,7.824046011,8.612503371,2011,2,4,Acre Municipal,Kiryat Eliezer,13.26911445,2013 - Regular Season - 5 - Hapoel Acre,2013 - Regular Season - 5 - Hapoel Haifa
270,05/10/2013,19:00,2013,Regular Season,5,Ironi Kiryat Shmona,Kiryat Shmona,Ihud Bnei Sakhnin,Sakhnin,Oren Siminyan,2000,1,1,0,0,1,8,4,Ironi Kiryat Shmona,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,7,,,0,9,,,Kiryat Shmona Municipal,5300,0.377358491,7.60090246,8.5754621,1989,24,576,Kiryat Shmona Municipal,Doha,45.24673361,2013 - Regular Season - 5 - Ironi Kiryat Shmona,2013 - Regular Season - 5 - Ihud Bnei Sakhnin
271,05/10/2013,20:00,2013,Regular Season,5,Hapoel Ramat haSharon,Ramat HaSharon,Beitar Jerusalem,Jerusalem,Erez Papir,1800,0,2,0,1,0,14,9,Hapoel Ramat haSharon,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7,,,Grundman,4700,0.382978723,7.495541944,8.455317788,1998,15,225,Grundman,Teddy,52.35087018,2013 - Regular Season - 5 - Hapoel Ramat haSharon,2013 - Regular Season - 5 - Beitar Jerusalem
272,05/10/2013,20:15,2013,Regular Season,5,Bnei Yehuda Tel Aviv,Tel Aviv,Maccabi Petah Tikva,Petah Tikva,Orel Grinfeld,2500,2,4,0,1,0,11,13,Bnei Yehuda Tel Aviv,13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,0,4,,,Bloomfield,29400,0.085034014,7.824046011,10.28874995,1962,51,2601,Bloomfield,HaMoshava,11.40736421,2013 - Regular Season - 5 - Bnei Yehuda Tel Aviv,2013 - Regular Season - 5 - Maccabi Petah Tikva
273,06/10/2013,20:10,2013,Regular Season,5,FC Ashdod,Ashdod,Maccabi Tel Aviv,Tel Aviv,Menashe Masiah,6200,0,0,0,0,1,7,1,FC Ashdod,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,,,0,13,,,Yud-Alef,7800,0.794871795,8.732304571,8.961879013,1966,47,2209,Yud-Alef,Bloomfield,28.81191668,2013 - Regular Season - 5 - FC Ashdod,2013 - Regular Season - 5 - Maccabi Tel Aviv
274,06/10/2013,20:40,2013,Regular Season,5,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Be'er Sheva,Eli Hacmon,8000,0,0,0,0,1,10,2,Maccabi Haifa,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,,,0,13,,,Kiryat Eliezer,14000,0.571428571,8.987196821,9.546812609,1955,58,3364,Kiryat Eliezer,Vasermil,175.4538074,2013 - Regular Season - 5 - Maccabi Haifa,2013 - Regular Season - 5 - Hapoel Beer Sheva
275,19/10/2013,19:00,2013,Regular Season,6,Hapoel Raanana,Netanya,Hapoel Acre,Acre,Halim Zatma,200,1,3,0,1,0,3,12,Hapoel Acre,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,9,,,0,7,,,Haberfeld,6000,0.033333333,5.298317367,8.699514748,1995,18,324,Netanya,Acre Municipal,71.12792449,2013 - Regular Season - 6 - Hapoel Raanana,2013 - Regular Season - 6 - Hapoel Acre
