fixture,id,referee,timezone,date,timestamp,periods,first,second,venue,id,name,city,status,long,short,elapsed,league,id,name,country,logo,flag,season,round,teams,home,id,name,logo,winner,away,id,name,logo,winner,goals,home,away,score,halftime,home,away,fulltime,home,away,extratime,home,away,penalty,home,away
,331832,O. Grinfeld,UTC,2020-06-24T17:15:00+00:00,1593018900,,1593018900,1593022500,,2610,National Stadium Ramat Gan,Ramat Gan,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 5,,,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,None,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331833,D. Fuxman,UTC,2020-06-24T17:15:00+00:00,1593018900,,1593018900,1593022500,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 5,,,4510,Ironi Kiryat Shmona,https://media-6.api-sports.io/football/teams/4510.png,False,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,True,,0,3,,,0,1,,0,3,,None,None,,None,None
,331834,O. Grinfeld,UTC,2020-05-30T17:00:00+00:00,1590858000,,1590858000,1590861600,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 1,,,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,True,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,False,,2,0,,,1,0,,2,0,,None,None,,None,None
,331835,D. Fuxman,UTC,2020-05-30T17:45:00+00:00,1590860700,,1590860700,1590864300,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 1,,,657,Beitar Jerusalem,https://media-4.api-sports.io/football/teams/657.png,None,,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,None,,1,1,,,0,0,,1,1,,None,None,,None,None
,331836,G. Laibuvitz,UTC,2020-05-30T18:00:00+00:00,1590861600,,1590861600,1590865200,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 1,,,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,False,,4501,Hapoel Tel Aviv,https://media-1.api-sports.io/football/teams/4501.png,True,,1,2,,,0,1,,1,2,,None,None,,None,None
,331837,E. Hacmon,UTC,2020-06-02T17:45:00+00:00,1591119900,,1591119900,1591123500,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 2,,,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,True,,657,Beitar Jerusalem,https://media-1.api-sports.io/football/teams/657.png,False,,3,0,,,2,0,,3,0,,None,None,,None,None
,331838,I. Layba,UTC,2020-06-03T17:30:00+00:00,1591205400,,1591205400,1591209000,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 2,,,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,None,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,None,,1,1,,,0,0,,1,1,,None,None,,None,None
,331839,R. Reinshreiber,UTC,2020-06-03T17:45:00+00:00,1591206300,,1591206300,1591209900,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 2,,,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,True,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,False,,2,0,,,1,0,,2,0,,None,None,,None,None
,331840,E. Shmuelevich,UTC,2020-06-07T17:45:00+00:00,1591551900,,1591551900,1591555500,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 3,,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,None,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,None,,2,2,,,1,0,,2,2,,None,None,,None,None
,331841,E. Papir,UTC,2020-06-08T17:45:00+00:00,1591638300,,1591638300,1591641900,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 3,,,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,None,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331842,L. Liani,UTC,2020-06-06T18:00:00+00:00,1591466400,,1591466400,1591470000,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 3,,,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,None,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331843,O. Na'al,UTC,2020-06-14T17:15:00+00:00,1592154900,,1592154900,1592158500,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 4,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,True,,4501,Hapoel Tel Aviv,https://media-6.api-sports.io/football/teams/4501.png,False,,4,0,,,1,0,,4,0,,None,None,,None,None
,331844,I. Layba,UTC,2020-06-13T18:00:00+00:00,1592071200,,1592071200,1592074800,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 4,,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,None,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331845,O. Asulin,UTC,2020-06-15T17:45:00+00:00,1592243100,,1592243100,1592246700,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 4,,,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,None,,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,None,,1,1,,,1,0,,1,1,,None,None,,None,None
,331846,S. Levi,UTC,2020-06-17T17:15:00+00:00,1592414100,,1592414100,1592417700,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 5,,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,None,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,None,,1,1,,,1,0,,1,1,,None,None,,None,None
,331847,E. Hacmon,UTC,2020-06-20T17:30:00+00:00,1592674200,,1592674200,1592677800,,None,Toto Turner Stadium,Beersheba,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 5,,,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,False,,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,331848,D. Bar Natan,UTC,2020-06-20T18:00:00+00:00,1592676000,,1592676000,1592679600,,None,HaMoshava Stadium,Petah Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 5,,,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,False,,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,True,,0,2,,,0,0,,0,2,,None,None,,None,None
,331849,L. Liani,UTC,2020-06-23T17:50:00+00:00,1592934600,,1592934600,1592938200,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 6,,,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,False,,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,True,,0,3,,,0,2,,0,3,,None,None,,None,None
,331850,S. Ben Avraham,UTC,2020-06-23T18:00:00+00:00,1592935200,,1592935200,1592938800,,None,HaMoshava Stadium,Petah Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 6,,,4501,Hapoel Tel Aviv,https://media-6.api-sports.io/football/teams/4501.png,False,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,True,,1,3,,,0,2,,1,3,,None,None,,None,None
,331851,Z. Adler,UTC,2020-06-23T17:00:00+00:00,1592931600,,1592931600,1592935200,,None,Toto Turner Stadium,Beersheba,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 6,,,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,None,,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,None,,2,2,,,1,1,,2,2,,None,None,,None,None
,331852,E. Papir,UTC,2020-07-04T17:45:00+00:00,1593884700,,1593884700,1593888300,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 9,,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,True,,4501,Hapoel Tel Aviv,https://media-1.api-sports.io/football/teams/4501.png,False,,3,0,,,2,0,,3,0,,None,None,,None,None
,331853,I. Frid,UTC,2020-07-04T18:00:00+00:00,1593885600,,1593885600,1593889200,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 9,,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,False,,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,331854,D. Bar Natan,UTC,2020-07-04T17:45:00+00:00,1593884700,,1593884700,1593888300,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 9,,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,True,,2253,Hapoel Haifa,https://media-1.api-sports.io/football/teams/2253.png,False,,3,1,,,1,0,,3,1,,None,None,,None,None
,331855,I. Layba,UTC,2020-07-01T17:30:00+00:00,1593624600,,1593624600,1593628200,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 8,,,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,False,,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,True,,1,4,,,0,4,,1,4,,None,None,,None,None
,331856,S. Levi,UTC,2020-07-01T18:00:00+00:00,1593626400,,1593626400,1593630000,,None,Bloomfield,Tel Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 8,,,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,True,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,331857,E. Shmuelevich,UTC,2020-06-30T17:15:00+00:00,1593537300,,1593537300,1593540900,,None,HaMoshava Stadium,Petah Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 8,,,4501,Hapoel Tel Aviv,https://media-6.api-sports.io/football/teams/4501.png,True,,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,331858,Z. Adler,UTC,2020-07-07T18:00:00+00:00,1594144800,,1594144800,1594148400,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 10,,,4501,Hapoel Tel Aviv,https://media-6.api-sports.io/football/teams/4501.png,False,,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,True,,0,3,,,0,1,,0,3,,None,None,,None,None
,331859,A. Shiloach,UTC,2020-07-07T18:00:00+00:00,1594144800,,1594144800,1594148400,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 10,,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,True,,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,False,,2,0,,,2,0,,2,0,,None,None,,None,None
,331860,O. Asulin,UTC,2020-07-07T18:00:00+00:00,1594144800,,1594144800,1594148400,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 10,,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,None,,4195,Maccabi Haifa,https://media-5.api-sports.io/football/teams/4195.png,None,,2,2,,,0,1,,2,2,,None,None,,None,None
,331861,A. Shiloach,UTC,2020-06-28T17:45:00+00:00,1593366300,,1593366300,1593369900,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 7,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,None,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331862,G. Laibuvitz,UTC,2020-06-27T18:00:00+00:00,1593280800,,1593280800,1593284400,,None,Bloomfield,Tel Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 7,,,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,True,,4501,Hapoel Tel Aviv,https://media-1.api-sports.io/football/teams/4501.png,False,,3,0,,,0,0,,3,0,,None,None,,None,None
,331863,O. Grinfeld,UTC,2020-06-27T17:45:00+00:00,1593279900,,1593279900,1593283500,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Championship Round - 7,,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,True,,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,False,,2,1,,,1,0,,2,1,,None,None,,None,None
