,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
48,2012-10-22,21:50,2012,Regular Season,7,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Eli Hacmon,14000.0,3,0,1,0,0,3,12,12,5,Maccabi Haifa,3,12,False,False,False,False,False,False,True,False,0,0,0,1,0,15,,,0,5,,,Bloomfield,29400.0,0.47619047619047616,9.546812608597396,10.288749953326773,1962,50,2500,Bloomfield,Kiryat Eliezer,88.45445851450366,2012 - Regular Season - 7 - Hapoel Tel Aviv,2012 - Regular Season - 7 - Maccabi Haifa,0,Monday
49,2012-11-03,17:15,2012,Regular Season,8,Maccabi Tel Aviv,Tel Aviv,Hapoel Ramat Gan,Ramat Gan,Menashe Masiah,10000.0,3,1,1,0,0,2,18,11,6,Hapoel Ramat Gan,1,12,False,False,True,False,False,False,False,False,0,0,0,1,0,21,,,1,6,,,Bloomfield,29400.0,0.3401360544217687,9.210340371976184,10.288749953326773,1962,50,2500,Bloomfield,Ramat Gan,8.039089019781295,2012 - Regular Season - 8 - Maccabi Tel Aviv,2012 - Regular Season - 8 - Hapoel Ramat Gan,5,Saturday
50,2012-11-03,18:00,2012,Regular Season,8,Hapoel Beer Sheva,Beer Sheva,FC Ashdod,Ashdod,Halim Zatma,5300.0,0,0,0,0,1,7,8,1,18,Hapoel Beer Sheva,10,2,False,False,False,True,False,False,False,False,0,0,0,1,0,9,,,0,19,,,Vasermil,13000.0,0.4076923076923077,8.575462099540212,9.472704636443673,1959,53,2809,Vasermil,Yud-Alef,63.08363423432351,2012 - Regular Season - 8 - Hapoel Beer Sheva,2012 - Regular Season - 8 - FC Ashdod,5,Saturday
51,2012-11-03,18:00,2012,Regular Season,8,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Acre,Acre,Liran Liany,1200.0,1,0,1,0,0,9,8,4,11,Ironi Kiryat Shmona,7,4,False,False,False,True,False,False,False,False,0,0,0,1,0,11,,,0,11,,,Kiryat Shmona Municipal,5300.0,0.22641509433962265,7.090076835776092,8.575462099540212,1989,23,529,Kiryat Shmona Municipal,Giv'at Napoleon,56.58716136407534,2012 - Regular Season - 8 - Ironi Kiryat Shmona,2012 - Regular Season - 8 - Hapoel Acre,5,Saturday
52,2012-11-03,18:00,2012,Regular Season,8,Ihud Bnei Sakhnin,Sakhnin,Hapoel Haifa,Haifa,Eitan Shmuelevic,3000.0,2,0,1,0,0,13,5,14,3,Hapoel Haifa,11,14,False,False,False,True,False,False,False,False,0,0,0,1,0,8,,,0,3,,,Doha,8500.0,0.35294117647058826,8.006367567650246,9.047821442478408,2006,6,36,Doha,Kiryat Eliezer,31.162749287554362,2012 - Regular Season - 8 - Ihud Bnei Sakhnin,2012 - Regular Season - 8 - Hapoel Haifa,5,Saturday
53,2012-11-03,19:30,2012,Regular Season,8,Beitar Jerusalem,Jerusalem,Hapoel Ramat haSharon,Ramat haSharon,Asaf Kenan,7000.0,1,0,1,0,0,8,8,5,11,Beitar Jerusalem,5,6,False,False,False,False,True,False,False,False,0,0,0,1,0,11,,,0,11,,,Teddy,31733.0,0.22059055242176914,8.85366542803745,10.365112427854497,1990,22,484,Teddy,Grundman,52.35087017802516,2012 - Regular Season - 8 - Beitar Jerusalem,2012 - Regular Season - 8 - Hapoel Ramat haSharon,5,Saturday
54,2012-11-04,20:50,2012,Regular Season,8,Maccabi Netanya,Netanya,Hapoel Tel Aviv,Tel Aviv,Eitan Tabrizi,13800.0,2,1,1,0,0,10,8,3,15,Maccabi Netanya,8,3,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,15,,,Netanya,13800.0,1.0,9.532423871145296,9.532423871145296,2012,0,0,Netanya,Bloomfield,28.62028018889023,2012 - Regular Season - 8 - Maccabi Netanya,2012 - Regular Season - 8 - Hapoel Tel Aviv,6,Sunday
55,2012-11-05,19:30,2012,Regular Season,8,Maccabi Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Shay Shitrit,11000.0,1,1,0,0,1,12,5,6,9,Maccabi Haifa,13,9,False,False,False,False,True,False,False,False,0,0,0,0,0,6,,,0,10,,,Kiryat Eliezer,14000.0,0.7857142857142857,9.305650551780507,9.546812608597396,1955,57,3249,Kiryat Eliezer,Bloomfield,88.45445851450366,2012 - Regular Season - 8 - Maccabi Haifa,2012 - Regular Season - 8 - Bnei Yehuda Tel Aviv,0,Monday
56,2012-11-10,15:50,2012,Regular Season,9,Bnei Yehuda Tel Aviv,Tel Aviv,Maccabi Netanya,Netanya,Haim Jakov,2500.0,3,0,1,0,0,9,10,8,11,Bnei Yehuda Tel Aviv,4,9,True,False,False,False,False,False,False,False,0,0,0,1,0,13,,,0,11,,,Bloomfield,29400.0,0.08503401360544217,7.824046010856292,10.288749953326773,1962,50,2500,Bloomfield,Netanya,28.62028018889023,2012 - Regular Season - 9 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 9 - Maccabi Netanya,5,Saturday
57,2012-11-10,18:00,2012,Regular Season,9,Hapoel Haifa,Haifa,FC Ashdod,Ashdod,Erez Papir,3000.0,2,1,1,0,0,14,3,2,19,Hapoel Haifa,14,2,False,False,False,True,False,False,False,False,0,0,0,1,0,6,,,0,19,,,Kiryat Eliezer,14000.0,0.21428571428571427,8.006367567650246,9.546812608597396,1955,57,3249,Kiryat Eliezer,Yud-Alef,117.03510426091086,2012 - Regular Season - 9 - Hapoel Haifa,2012 - Regular Season - 9 - FC Ashdod,5,Saturday
58,2012-11-10,18:00,2012,Regular Season,9,Hapoel Acre,Acre,Hapoel Beer Sheva,Beer Sheva,Menashe Masiah,1500.0,2,2,0,0,1,4,11,10,9,Hapoel Beer Sheva,5,10,False,False,False,True,False,False,False,False,0,0,0,1,0,12,,,0,10,,,Giv'at Napoleon,5000.0,0.3,7.313220387090301,8.517193191416238,2011,1,1,Giv'at Napoleon,Vasermil,185.59340291908097,2012 - Regular Season - 9 - Hapoel Acre,2012 - Regular Season - 9 - Hapoel Beer Sheva,5,Saturday
59,2012-11-10,18:00,2012,Regular Season,9,Hapoel Ramat haSharon,Ramat haSharon,Maccabi Haifa,Haifa,Roi Reinshreiber,2500.0,1,1,0,0,1,6,11,13,6,Maccabi Haifa,7,13,False,False,False,True,False,False,False,False,0,0,0,1,0,12,,,0,7,,,Grundman,4700.0,0.5319148936170213,7.824046010856292,8.45531778769815,1998,14,196,Grundman,Kiryat Eliezer,78.31477543481166,2012 - Regular Season - 9 - Hapoel Ramat haSharon,2012 - Regular Season - 9 - Maccabi Haifa,5,Saturday
60,2012-11-10,20:10,2012,Regular Season,9,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Daniel Bar Natan,6500.0,1,1,0,0,1,11,8,5,11,Ihud Bnei Sakhnin,11,6,False,False,False,False,False,True,False,False,0,0,0,1,0,9,,,0,12,,,Doha,8500.0,0.7647058823529411,8.779557455883728,9.047821442478408,2006,6,36,Doha,Teddy,124.2265572489955,2012 - Regular Season - 9 - Ihud Bnei Sakhnin,2012 - Regular Season - 9 - Beitar Jerusalem,5,Saturday
61,2012-11-11,19:00,2012,Regular Season,9,Hapoel Ramat Gan,Ramat Gan,Ironi Kiryat Shmona,Kiryat Shmona,Eitan Shmuelevic,400.0,1,1,0,0,1,12,6,7,11,Hapoel Ramat Gan,12,8,False,False,False,False,True,False,False,False,0,0,0,1,1,7,,,0,12,,,Winter,8000.0,0.05,5.991464547107982,8.987196820661973,1981,31,961,Ramat Gan,Kiryat Shmona Municipal,141.61839861332155,2012 - Regular Season - 9 - Hapoel Ramat Gan,2012 - Regular Season - 9 - Ironi Kiryat Shmona,6,Sunday
62,2012-11-11,20:50,2012,Regular Season,9,Hapoel Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,Alon Yefet,14100.0,1,0,1,0,0,3,15,1,21,Hapoel Tel Aviv,3,1,False,False,False,False,False,True,False,False,1,0,0,1,0,18,,,0,21,,,Bloomfield,29400.0,0.47959183673469385,9.55393007636626,10.288749953326773,1962,50,2500,Bloomfield,Bloomfield,0.0,2012 - Regular Season - 9 - Hapoel Tel Aviv,2012 - Regular Season - 9 - Maccabi Tel Aviv,6,Sunday
63,2012-11-17,17:15,2012,Regular Season,10,Maccabi Tel Aviv,Tel Aviv,Bnei Yehuda Tel Aviv,Tel Aviv,Eli Hacmon,6700.0,0,1,0,1,0,1,21,4,13,Bnei Yehuda Tel Aviv,2,4,False,False,True,False,False,False,False,False,0,0,0,1,0,21,,,0,16,,,Bloomfield,29400.0,0.22789115646258504,8.809862805379057,10.288749953326773,1962,50,2500,Bloomfield,Bloomfield,0.0,2012 - Regular Season - 10 - Maccabi Tel Aviv,2012 - Regular Season - 10 - Bnei Yehuda Tel Aviv,5,Saturday
64,2012-11-17,18:00,2012,Regular Season,10,Maccabi Netanya,Netanya,Hapoel Ramat haSharon,Ramat haSharon,Orel Grinfeld,3000.0,1,2,0,1,0,9,11,7,12,Maccabi Netanya,10,6,False,False,False,True,False,False,False,False,0,0,0,1,0,11,,,0,15,,,Netanya,13800.0,0.21739130434782608,8.006367567650246,9.532423871145296,2012,0,0,Netanya,Grundman,18.383489747018775,2012 - Regular Season - 10 - Maccabi Netanya,2012 - Regular Season - 10 - Hapoel Ramat haSharon,5,Saturday
65,2012-11-17,19:30,2012,Regular Season,10,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Tel Aviv,Tel Aviv,Asaf Kenan,3500.0,0,1,0,1,0,8,12,3,18,Ironi Kiryat Shmona,9,3,False,False,False,False,True,False,False,False,0,0,0,1,0,12,,,0,21,,,Kiryat Shmona Municipal,5300.0,0.660377358490566,8.160518247477505,8.575462099540212,1989,23,529,Kiryat Shmona Municipal,Bloomfield,149.2857438267817,2012 - Regular Season - 10 - Ironi Kiryat Shmona,2012 - Regular Season - 10 - Hapoel Tel Aviv,5,Saturday
66,2012-11-18,20:10,2012,Regular Season,10,Beitar Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Alon Yefet,8000.0,3,0,1,0,0,6,12,14,6,Hapoel Haifa,5,14,False,False,False,False,False,True,False,False,0,0,0,1,0,15,,,0,6,,,Teddy,31733.0,0.25210348848202185,8.987196820661973,10.365112427854497,1990,22,484,Teddy,Kiryat Eliezer,120.96725269125022,2012 - Regular Season - 10 - Beitar Jerusalem,2012 - Regular Season - 10 - Hapoel Haifa,6,Sunday
67,2012-11-19,20:50,2012,Regular Season,10,Maccabi Haifa,Haifa,Ihud Bnei Sakhnin,Sakhnin,Ziv Adler,11000.0,0,0,0,0,1,13,7,11,9,Maccabi Haifa,12,11,False,False,False,False,False,True,False,False,0,0,0,1,0,8,,,0,10,,,Kiryat Eliezer,14000.0,0.7857142857142857,9.305650551780507,9.546812608597396,1955,57,3249,Kiryat Eliezer,Doha,31.162749287554362,2012 - Regular Season - 10 - Maccabi Haifa,2012 - Regular Season - 10 - Ihud Bnei Sakhnin,0,Monday
68,2012-12-04,19:15,2012,Regular Season,10,Hapoel Beer Sheva,Beer Sheva,Hapoel Ramat Gan,Ramat Gan,Liran Wachsberger,3000.0,3,2,1,0,0,10,10,12,7,Hapoel Ramat Gan,7,13,False,False,False,False,True,False,False,False,0,0,0,0,0,13,,,1,7,,,Vasermil,13000.0,0.23076923076923078,8.006367567650246,9.472704636443673,1959,53,2809,Vasermil,Ramat Gan,93.96395765192943,2012 - Regular Season - 10 - Hapoel Beer Sheva,2012 - Regular Season - 10 - Hapoel Ramat Gan,1,Tuesday
69,2012-12-12,19:00,2012,Regular Season,10,FC Ashdod,Ashdod,Hapoel Acre,Acre,Shay Shitrit,1000.0,2,0,1,0,0,2,19,5,12,Hapoel Acre,1,8,False,False,False,False,True,False,False,False,0,0,0,1,0,22,,,0,12,,,Yud-Alef,7800.0,0.1282051282051282,6.907755278982137,8.961879012677683,1966,46,2116,Yud-Alef,Giv'at Napoleon,128.478695752612,2012 - Regular Season - 10 - FC Ashdod,2012 - Regular Season - 10 - Hapoel Acre,2,Wednesday
70,2012-11-24,18:00,2012,Regular Season,11,Hapoel Haifa,Haifa,Hapoel Acre,Acre,Eitan Tabrizi,2000.0,0,0,0,0,1,14,6,8,12,Hapoel Haifa,14,8,False,False,False,True,False,False,False,False,0,0,0,1,0,7,,,0,13,,,Kiryat Eliezer,14000.0,0.14285714285714285,7.600902459542082,9.546812608597396,1955,57,3249,Kiryat Eliezer,Giv'at Napoleon,13.268812543772238,2012 - Regular Season - 11 - Hapoel Haifa,2012 - Regular Season - 11 - Hapoel Acre,5,Saturday
71,2012-11-24,18:00,2012,Regular Season,11,Ihud Bnei Sakhnin,Sakhnin,Maccabi Netanya,Netanya,Liran Wachsberger,1000.0,0,0,0,0,1,11,10,10,11,Ihud Bnei Sakhnin,12,10,False,False,False,True,False,False,False,False,0,0,0,1,0,11,,,0,12,,,Doha,8500.0,0.11764705882352941,6.907755278982137,9.047821442478408,2006,6,36,Doha,Netanya,76.03997589403676,2012 - Regular Season - 11 - Ihud Bnei Sakhnin,2012 - Regular Season - 11 - Maccabi Netanya,5,Saturday
72,2012-11-24,18:00,2012,Regular Season,11,Hapoel Ramat Gan,Ramat Gan,FC Ashdod,Ashdod,Daniel Bar Natan,1000.0,0,1,0,1,0,13,7,1,22,Hapoel Ramat Gan,13,1,False,False,False,True,False,False,False,False,0,0,0,1,1,7,,,0,25,,,Ramat Gan,41583.0,0.024048288964240196,6.907755278982137,10.635446708881462,1950,62,3844,Ramat Gan,Yud-Alef,36.21974077395758,2012 - Regular Season - 11 - Hapoel Ramat Gan,2012 - Regular Season - 11 - FC Ashdod,5,Saturday
73,2012-11-24,20:00,2012,Regular Season,11,Hapoel Ramat haSharon,Ramat haSharon,Maccabi Tel Aviv,Tel Aviv,Eitan Shmuelevic,4700.0,3,4,0,1,0,6,15,2,21,Hapoel Ramat haSharon,6,3,False,False,False,False,False,True,False,False,0,0,0,1,0,15,,,0,24,,,Grundman,4700.0,1.0,8.45531778769815,8.45531778769815,1998,14,196,Grundman,Bloomfield,12.532931346252544,2012 - Regular Season - 11 - Hapoel Ramat haSharon,2012 - Regular Season - 11 - Maccabi Tel Aviv,5,Saturday
74,2012-11-25,20:30,2012,Regular Season,11,Bnei Yehuda Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Shay Shitrit,2500.0,0,2,0,1,0,4,16,9,12,Ironi Kiryat Shmona,4,7,False,False,False,False,False,True,False,False,0,0,0,1,0,16,,,0,15,,,Bloomfield,29400.0,0.08503401360544217,7.824046010856292,10.288749953326773,1962,50,2500,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,2012 - Regular Season - 11 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 11 - Ironi Kiryat Shmona,6,Sunday
75,2012-11-26,19:30,2012,Regular Season,11,Hapoel Tel Aviv,Tel Aviv,Hapoel Beer Sheva,Beer Sheva,Liran Liany,8100.0,4,1,1,0,0,3,21,7,13,Hapoel Beer Sheva,2,9,False,False,False,False,True,False,False,False,0,0,0,1,0,24,,,0,13,,,Bloomfield,29400.0,0.2755102040816326,8.99961934066053,10.288749953326773,1962,50,2500,Bloomfield,Vasermil,88.50381648793554,2012 - Regular Season - 11 - Hapoel Tel Aviv,2012 - Regular Season - 11 - Hapoel Beer Sheva,0,Monday
76,2012-11-26,20:50,2012,Regular Season,11,Beitar Jerusalem,Jerusalem,Maccabi Haifa,Haifa,Menashe Masiah,15000.0,1,2,0,1,0,5,15,12,8,Maccabi Haifa,5,11,False,False,False,False,False,True,False,False,0,0,0,1,0,15,,,0,11,,,Teddy,31733.0,0.472694040903791,9.615805480084347,10.365112427854497,1990,22,484,Teddy,Kiryat Eliezer,120.96725269125022,2012 - Regular Season - 11 - Beitar Jerusalem,2012 - Regular Season - 11 - Maccabi Haifa,0,Monday
77,2012-12-01,17:00,2012,Regular Season,12,Maccabi Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Orel Grinfeld,8600.0,4,0,1,0,0,3,24,12,11,Ihud Bnei Sakhnin,1,12,False,False,True,False,False,False,False,False,0,0,0,1,0,27,,,0,11,,,Bloomfield,29400.0,0.2925170068027211,9.0595174822416,10.288749953326773,1962,50,2500,Bloomfield,Doha,104.08872372945213,2012 - Regular Season - 12 - Maccabi Tel Aviv,2012 - Regular Season - 12 - Ihud Bnei Sakhnin,5,Saturday
78,2012-12-01,18:00,2012,Regular Season,12,Hapoel Beer Sheva,Beer Sheva,Bnei Yehuda Tel Aviv,Tel Aviv,Erez Papir,4500.0,1,0,1,0,0,9,13,4,16,Hapoel Beer Sheva,7,6,False,False,False,True,False,False,False,False,0,0,0,1,0,16,,,0,16,,,Vasermil,13000.0,0.34615384615384615,8.411832675758411,9.472704636443673,1959,53,2809,Vasermil,Bloomfield,88.50381648793554,2012 - Regular Season - 12 - Hapoel Beer Sheva,2012 - Regular Season - 12 - Bnei Yehuda Tel Aviv,5,Saturday
79,2012-12-01,18:00,2012,Regular Season,12,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Ramat haSharon,Ramat haSharon,Shalom Ben Avraham,1000.0,2,0,1,0,0,7,15,6,15,Ironi Kiryat Shmona,5,8,False,False,False,True,False,False,False,False,0,0,0,1,0,18,,,0,15,,,Kiryat Shmona Municipal,5300.0,0.18867924528301888,6.907755278982137,8.575462099540212,1989,23,529,Kiryat Shmona Municipal,Grundman,137.30920736642844,2012 - Regular Season - 12 - Ironi Kiryat Shmona,2012 - Regular Season - 12 - Hapoel Ramat haSharon,5,Saturday
80,2012-12-01,18:00,2012,Regular Season,12,Hapoel Acre,Acre,Hapoel Ramat Gan,Ramat Gan,Alon Yefet,1000.0,0,3,0,1,0,8,13,13,7,Hapoel Ramat Gan,10,13,False,False,False,True,False,False,False,False,0,0,0,1,0,13,,,1,10,,,Giv'at Napoleon,5000.0,0.2,6.907755278982137,8.517193191416238,2011,1,1,Giv'at Napoleon,Ramat Gan,92.8391160790785,2012 - Regular Season - 12 - Hapoel Acre,2012 - Regular Season - 12 - Hapoel Ramat Gan,5,Saturday
81,2012-12-01,19:30,2012,Regular Season,12,Maccabi Netanya,Netanya,Beitar Jerusalem,Jerusalem,Eli Hacmon,10000.0,2,3,0,1,0,10,12,5,15,Maccabi Netanya,11,4,False,False,False,False,True,False,False,False,0,0,0,1,0,12,,,0,18,,,Netanya,13800.0,0.7246376811594203,9.210340371976184,9.532423871145296,2012,0,0,Netanya,Teddy,67.68303794070863,2012 - Regular Season - 12 - Maccabi Netanya,2012 - Regular Season - 12 - Beitar Jerusalem,5,Saturday
82,2012-12-02,20:15,2012,Regular Season,12,Hapoel Haifa,Haifa,Maccabi Haifa,Haifa,Liran Liany,10000.0,0,3,0,1,0,14,7,11,11,Hapoel Haifa,14,9,False,False,False,False,False,True,False,False,1,0,0,1,0,7,,,0,14,,,Kiryat Eliezer,14000.0,0.7142857142857143,9.210340371976184,9.546812608597396,1955,57,3249,Kiryat Eliezer,Kiryat Eliezer,0.0,2012 - Regular Season - 12 - Hapoel Haifa,2012 - Regular Season - 12 - Maccabi Haifa,6,Sunday
83,2012-12-03,20:50,2012,Regular Season,12,FC Ashdod,Ashdod,Hapoel Tel Aviv,Tel Aviv,Eitan Shmuelevic,7000.0,1,2,0,1,0,1,25,2,24,Hapoel Tel Aviv,3,2,False,False,False,False,False,True,False,False,0,0,0,1,0,25,,,0,27,,,Yud-Alef,7800.0,0.8974358974358975,8.85366542803745,8.961879012677683,1966,46,2116,Yud-Alef,Bloomfield,28.811916682556806,2012 - Regular Season - 12 - FC Ashdod,2012 - Regular Season - 12 - Hapoel Tel Aviv,0,Monday
84,2012-12-08,18:00,2012,Regular Season,13,Hapoel Ramat Gan,Ramat Gan,Hapoel Haifa,Haifa,Ziv Adler,900.0,1,1,0,0,1,13,10,14,7,Hapoel Haifa,12,14,False,False,False,True,False,False,False,False,0,0,0,1,1,11,,,0,8,,,Ramat Gan,41583.0,0.021643460067816176,6.802394763324311,10.635446708881462,1950,62,3844,Ramat Gan,Kiryat Eliezer,81.92573419492494,2012 - Regular Season - 13 - Hapoel Ramat Gan,2012 - Regular Season - 13 - Hapoel Haifa,5,Saturday
85,2012-12-08,18:00,2012,Regular Season,13,Hapoel Ramat haSharon,Ramat haSharon,Hapoel Beer Sheva,Beer Sheva,Eitan Tabrizi,1000.0,0,1,0,1,0,8,15,7,16,Hapoel Ramat haSharon,9,7,False,False,False,True,False,False,False,False,0,0,0,1,0,15,,,0,19,,,Grundman,4700.0,0.2127659574468085,6.907755278982137,8.45531778769815,1998,14,196,Grundman,Vasermil,97.26368157677992,2012 - Regular Season - 13 - Hapoel Ramat haSharon,2012 - Regular Season - 13 - Hapoel Beer Sheva,5,Saturday
86,2012-12-08,18:45,2012,Regular Season,13,Bnei Yehuda Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Halim Zatma,2500.0,2,0,1,0,0,6,16,3,25,Bnei Yehuda Tel Aviv,6,3,False,False,False,True,False,False,False,False,0,0,0,1,0,19,,,0,25,,,Bloomfield,29400.0,0.08503401360544217,7.824046010856292,10.288749953326773,1962,50,2500,Bloomfield,Yud-Alef,28.811916682556806,2012 - Regular Season - 13 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 13 - FC Ashdod,5,Saturday
87,2012-12-08,19:30,2012,Regular Season,13,Maccabi Haifa,Haifa,Maccabi Netanya,Netanya,Orel Grinfeld,11000.0,1,0,1,0,0,9,14,11,12,Maccabi Netanya,8,11,False,False,False,False,True,False,False,False,0,0,0,1,0,17,,,0,12,,,Kiryat Eliezer,14000.0,0.7857142857142857,9.305650551780507,9.546812608597396,1955,57,3249,Kiryat Eliezer,Netanya,60.094842625445,2012 - Regular Season - 13 - Maccabi Haifa,2012 - Regular Season - 13 - Maccabi Netanya,5,Saturday
88,2012-12-09,20:15,2012,Regular Season,13,Hapoel Tel Aviv,Tel Aviv,Hapoel Acre,Acre,Guy Berger,8100.0,0,0,0,0,1,2,27,10,13,Hapoel Acre,2,10,False,False,False,False,False,True,False,False,0,0,0,1,0,28,,,0,14,,,Bloomfield,29400.0,0.2755102040816326,8.99961934066053,10.288749953326773,1962,50,2500,Bloomfield,Giv'at Napoleon,99.72365341989246,2012 - Regular Season - 13 - Hapoel Tel Aviv,2012 - Regular Season - 13 - Hapoel Acre,6,Sunday
89,2012-12-10,19:00,2012,Regular Season,13,Ihud Bnei Sakhnin,Sakhnin,Ironi Kiryat Shmona,Kiryat Shmona,Menashe Masiah,2000.0,1,3,0,1,0,12,11,5,18,Ihud Bnei Sakhnin,13,4,False,False,False,False,True,False,False,False,0,0,0,1,0,11,,,0,21,,,Doha,8500.0,0.23529411764705882,7.600902459542082,9.047821442478408,2006,6,36,Doha,Kiryat Shmona Municipal,45.24673360913343,2012 - Regular Season - 13 - Ihud Bnei Sakhnin,2012 - Regular Season - 13 - Ironi Kiryat Shmona,0,Monday
90,2012-12-10,20:50,2012,Regular Season,13,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Daniel Bar Natan,28000.0,1,1,0,0,1,4,18,1,27,Beitar Jerusalem,5,1,False,False,False,False,False,True,False,False,0,0,0,1,0,19,,,0,28,,,Teddy,31733.0,0.8823622096870766,10.239959789157341,10.365112427854497,1990,22,484,Teddy,Bloomfield,52.53896813753319,2012 - Regular Season - 13 - Beitar Jerusalem,2012 - Regular Season - 13 - Maccabi Tel Aviv,0,Monday
91,2012-12-15,18:00,2012,Regular Season,14,Hapoel Tel Aviv,Tel Aviv,Hapoel Ramat Gan,Ramat Gan,Asaf Kenan,8500.0,2,2,0,0,1,2,28,12,11,Hapoel Ramat Gan,1,13,False,False,False,True,False,False,False,False,0,0,0,1,0,29,,,1,12,,,Bloomfield,29400.0,0.2891156462585034,9.047821442478408,10.288749953326773,1962,50,2500,Bloomfield,Ramat Gan,8.039089019781295,2012 - Regular Season - 14 - Hapoel Tel Aviv,2012 - Regular Season - 14 - Hapoel Ramat Gan,5,Saturday
92,2012-12-15,18:00,2012,Regular Season,14,Maccabi Netanya,Netanya,Hapoel Haifa,Haifa,Menashe Masiah,2500.0,0,0,0,0,1,11,12,14,8,Hapoel Haifa,12,14,False,False,False,True,False,False,False,False,0,0,0,1,0,13,,,0,9,,,Netanya,13800.0,0.18115942028985507,7.824046010856292,9.532423871145296,2012,0,0,Netanya,Kiryat Eliezer,60.094842625445,2012 - Regular Season - 14 - Maccabi Netanya,2012 - Regular Season - 14 - Hapoel Haifa,5,Saturday
93,2012-12-15,18:00,2012,Regular Season,14,Hapoel Ramat haSharon,Ramat haSharon,FC Ashdod,Ashdod,Liran Wachsberger,500.0,1,0,1,0,0,9,15,3,25,Hapoel Ramat haSharon,9,3,False,False,False,True,False,False,False,False,0,0,0,1,0,18,,,0,25,,,Grundman,4700.0,0.10638297872340426,6.214608098422191,8.45531778769815,1998,14,196,Grundman,Yud-Alef,40.50664661846131,2012 - Regular Season - 14 - Hapoel Ramat haSharon,2012 - Regular Season - 14 - FC Ashdod,5,Saturday
94,2012-12-15,20:00,2012,Regular Season,14,Ihud Bnei Sakhnin,Sakhnin,Hapoel Beer Sheva,Beer Sheva,Alon Yefet,2000.0,3,2,1,0,0,13,11,7,19,Ihud Bnei Sakhnin,11,8,False,False,False,False,False,True,False,False,0,0,0,1,0,14,,,0,19,,,Doha,8500.0,0.23529411764705882,7.600902459542082,9.047821442478408,2006,6,36,Doha,Vasermil,185.58811941817558,2012 - Regular Season - 14 - Ihud Bnei Sakhnin,2012 - Regular Season - 14 - Hapoel Beer Sheva,5,Saturday
95,2012-12-16,19:00,2012,Regular Season,14,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Acre,Acre,Roi Reinshreiber,1500.0,2,1,1,0,0,6,19,10,14,Hapoel Acre,4,10,False,False,False,False,True,False,False,False,0,0,0,1,0,22,,,0,14,,,Bloomfield,29400.0,0.05102040816326531,7.313220387090301,10.288749953326773,1962,50,2500,Bloomfield,Giv'at Napoleon,99.72365341989246,2012 - Regular Season - 14 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 14 - Hapoel Acre,6,Sunday
96,2012-12-16,20:15,2012,Regular Season,14,Beitar Jerusalem,Jerusalem,Ironi Kiryat Shmona,Kiryat Shmona,Liran Liany,7500.0,2,2,0,0,1,5,19,4,21,Beitar Jerusalem,6,5,False,False,False,False,False,True,False,False,0,0,0,1,0,20,,,0,22,,,Teddy,31733.0,0.2363470204518955,8.922658299524402,10.365112427854497,1990,22,484,Teddy,Kiryat Shmona Municipal,165.58462476147065,2012 - Regular Season - 14 - Beitar Jerusalem,2012 - Regular Season - 14 - Ironi Kiryat Shmona,6,Sunday
