,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
617,01/02/2015,20:15,2014,Regular Season,20,Beitar Jerusalem,Jerusalem,Ironi Kiryat Shmona,Kiryat Shmona,Liran Wachsberger,0,3,1,1,0,0,4,24,2,42,Beitar Jerusalem,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,27,,,0,42,,,Teddy,31733,0,0,10.36511243,1990,25,625,Teddy,Kiryat Shmona Municipal,165.5846248,2014 - Regular Season - 20 - Beitar Jerusalem,2014 - Regular Season - 20 - Ironi Kiryat Shmona,6,Sunday
618,02/02/2015,19:00,2014,Regular Season,20,Hapoel Raanana,Raanana,FC Ashdod,Ashdod,Roi Reinshreiber,200,2,0,1,0,0,5,24,6,24,FC Ashdod,5,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,27,,,0,24,,,Netanya,13800,0.014492754,5.298317367,9.532423871,2012,3,9,Netanya,Yud-Alef,57.42352253,2014 - Regular Season - 20 - Hapoel Raanana,2014 - Regular Season - 20 - FC Ashdod,0,Monday
619,02/02/2015,20:55,2014,Regular Season,20,Maccabi Tel Aviv,Tel Aviv,Hapoel Tel Aviv,Tel Aviv,Eli Hacmon,13500,2,0,1,0,0,1,45,7,24,Hapoel Tel Aviv,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,48,,,0,24,,,Bloomfield,29400,0.459183673,9.510444964,10.28874995,1962,53,2809,Bloomfield,Bloomfield,0,2014 - Regular Season - 20 - Maccabi Tel Aviv,2014 - Regular Season - 20 - Hapoel Tel Aviv,0,Monday
620,07/02/2015,17:00,2014,Regular Season,21,Hapoel Tel Aviv,Tel Aviv,Hapoel Raanana,Raanana,Daniel Bar Natan,6754,2,1,1,0,0,9,24,5,27,Hapoel Tel Aviv,10,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,27,,,0,27,,,Bloomfield,29400,0.229727891,8.817890201,10.28874995,1962,53,2809,Bloomfield,Netanya,28.62028019,2014 - Regular Season - 21 - Hapoel Tel Aviv,2014 - Regular Season - 21 - Hapoel Raanana,5,Saturday
621,07/02/2015,18:00,2014,Regular Season,21,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Petah Tikva,Petah Tikva,Gal Leibovitz,2700,3,2,1,0,0,2,42,13,18,Hapoel Petah Tikva,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,45,,,0,18,,,Kiryat Shmona Municipal,5300,0.509433962,7.901007052,8.5754621,1989,26,676,Kiryat Shmona Municipal,HaMoshava,139.3706367,2014 - Regular Season - 21 - Ironi Kiryat Shmona,2014 - Regular Season - 21 - Hapoel Petah Tikva,5,Saturday
622,07/02/2015,18:30,2014,Regular Season,21,Maccabi Petah Tikva,Petah Tikva,Ihud Bnei Sakhnin,Sakhnin,Zvika Levi,2000,2,0,1,0,0,6,27,11,23,Ihud Bnei Sakhnin,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,30,,,0,23,,,HaMoshava,11500,0.173913043,7.60090246,9.350102314,2011,4,16,HaMoshava,Doha,94.32869935,2014 - Regular Season - 21 - Maccabi Petah Tikva,2014 - Regular Season - 21 - Ihud Bnei Sakhnin,5,Saturday
623,07/02/2015,18:30,2014,Regular Season,21,FC Ashdod,Ashdod,Hapoel Beer Sheva,Beer Sheva,Guy Berger,4100,2,2,0,0,1,8,24,3,38,FC Ashdod,8,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,25,,,0,39,,,Yud-Alef,7800,0.525641026,8.318742253,8.961879013,1966,49,2401,Yud-Alef,Vasermil,63.08363423,2014 - Regular Season - 21 - FC Ashdod,2014 - Regular Season - 21 - Hapoel Beer Sheva,5,Saturday
624,07/02/2015,19:20,2014,Regular Season,21,Hapoel Acre,Acre,Maccabi Haifa,Haifa,Liran Wachsberger,5000,0,0,0,0,1,14,13,10,23,Hapoel Acre,14,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,14,,,0,24,,,Acre Municipal,5500,0.909090909,8.517193191,8.612503371,2011,4,16,Acre Municipal,Sammy Ofer,17.86524609,2014 - Regular Season - 21 - Hapoel Acre,2014 - Regular Season - 21 - Maccabi Haifa,5,Saturday
625,08/02/2015,20:55,2014,Regular Season,21,Maccabi Netanya,Netanya,Maccabi Tel Aviv,Tel Aviv,Orel Grinfeld,13500,3,3,0,0,1,7,25,1,48,Maccabi Netanya,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,26,,,0,49,,,Netanya,13800,0.97826087,9.510444964,9.532423871,2012,3,9,Netanya,Bloomfield,28.62028019,2014 - Regular Season - 21 - Maccabi Netanya,2014 - Regular Season - 21 - Maccabi Tel Aviv,6,Sunday
626,09/02/2015,20:15,2014,Regular Season,21,Hapoel Haifa,Haifa,Beitar Jerusalem,Jerusalem,Alon Yefet,6000,3,4,0,1,0,12,22,4,27,Hapoel Haifa,12,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,22,,,0,30,,,Sammy Ofer,30858,0.194439043,8.699514748,10.33715132,2014,1,1,Sammy Ofer,Teddy,116.4007001,2014 - Regular Season - 21 - Hapoel Haifa,2014 - Regular Season - 21 - Beitar Jerusalem,0,Monday
627,14/02/2015,17:30,2014,Regular Season,22,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,Ziv Adler,6100,5,0,1,0,0,10,24,9,25,Maccabi Haifa,7,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,27,,,0,25,,,Bloomfield,29400,0.207482993,8.71604405,10.28874995,1962,53,2809,Sammy Ofer,Yud-Alef,111.9142463,2014 - Regular Season - 22 - Maccabi Haifa,2014 - Regular Season - 22 - FC Ashdod,5,Saturday
628,14/02/2015,18:00,2014,Regular Season,22,Hapoel Acre,Acre,Maccabi Petah Tikva,Petah Tikva,Orel Grinfeld,1000,0,2,0,1,0,14,14,5,30,Hapoel Acre,14,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,14,,,0,33,,,Acre Municipal,5500,0.181818182,6.907755279,8.612503371,2011,4,16,Acre Municipal,HaMoshava,91.47381378,2014 - Regular Season - 22 - Hapoel Acre,2014 - Regular Season - 22 - Maccabi Petah Tikva,5,Saturday
629,14/02/2015,18:00,2014,Regular Season,22,Hapoel Petah Tikva,Petah Tikva,Hapoel Haifa,Haifa,Eli Hacmon,3000,2,1,1,0,0,13,18,12,22,Hapoel Petah Tikva,13,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,21,,,0,22,,,HaMoshava,11500,0.260869565,8.006367568,9.350102314,2011,4,16,HaMoshava,Sammy Ofer,75.84154504,2014 - Regular Season - 22 - Hapoel Petah Tikva,2014 - Regular Season - 22 - Hapoel Haifa,5,Saturday
630,14/02/2015,19:00,2014,Regular Season,22,Hapoel Raanana,Raanana,Maccabi Netanya,Netanya,Gal Leibovitz,1500,2,1,1,0,0,6,27,8,26,Maccabi Netanya,6,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,30,,,1,26,,,Netanya,13800,0.108695652,7.313220387,9.532423871,2012,3,9,Netanya,Netanya,0,2014 - Regular Season - 22 - Hapoel Raanana,2014 - Regular Season - 22 - Maccabi Netanya,5,Saturday
631,14/02/2015,19:20,2014,Regular Season,22,Hapoel Beer Sheva,Beer Sheva,Hapoel Tel Aviv,Tel Aviv,Liran Liany,6500,1,0,1,0,0,3,39,7,27,Hapoel Tel Aviv,3,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,42,,,0,27,,,Vasermil,13000,0.5,8.779557456,9.472704636,1959,56,3136,Vasermil,Bloomfield,88.50381649,2014 - Regular Season - 22 - Hapoel Beer Sheva,2014 - Regular Season - 22 - Hapoel Tel Aviv,5,Saturday
632,15/02/2015,20:15,2014,Regular Season,22,Beitar Jerusalem,Jerusalem,Ihud Bnei Sakhnin,Sakhnin,Menashe Masiah,0,1,2,0,1,0,4,30,11,23,Ihud Bnei Sakhnin,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,30,,,0,26,,,Teddy,31733,0,0,10.36511243,1990,25,625,Teddy,Doha,124.2265572,2014 - Regular Season - 22 - Beitar Jerusalem,2014 - Regular Season - 22 - Ihud Bnei Sakhnin,6,Sunday
633,16/02/2015,20:55,2014,Regular Season,22,Maccabi Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Alon Yefet,13710,1,1,0,0,1,1,49,2,45,Ironi Kiryat Shmona,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,50,,,0,46,,,Bloomfield,29400,0.466326531,9.525880773,10.28874995,1962,53,2809,Bloomfield,Kiryat Shmona Municipal,149.2857438,2014 - Regular Season - 22 - Maccabi Tel Aviv,2014 - Regular Season - 22 - Ironi Kiryat Shmona,0,Monday
634,21/02/2015,17:00,2014,Regular Season,23,Maccabi Netanya,Netanya,Hapoel Beer Sheva,Beer Sheva,Daniel Bar Natan,7000,4,2,1,0,0,10,26,3,42,Maccabi Netanya,7,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,29,,,0,42,,,Netanya,13800,0.507246377,8.853665428,9.532423871,2012,3,9,Netanya,Vasermil,115.6341574,2014 - Regular Season - 23 - Maccabi Netanya,2014 - Regular Season - 23 - Hapoel Beer Sheva,5,Saturday
635,21/02/2015,18:00,2014,Regular Season,23,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Raanana,Raanana,Zvika Levi,1800,1,1,0,0,1,2,46,6,30,Hapoel Raanana,2,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,47,,,0,31,,,Kiryat Shmona Municipal,5300,0.339622642,7.495541944,8.5754621,1989,26,676,Kiryat Shmona Municipal,Netanya,121.2858395,2014 - Regular Season - 23 - Ironi Kiryat Shmona,2014 - Regular Season - 23 - Hapoel Raanana,5,Saturday
636,21/02/2015,18:30,2014,Regular Season,23,Ihud Bnei Sakhnin,Sakhnin,Hapoel Petah Tikva,Petah Tikva,Roi Reinshreiber,3000,0,0,0,0,1,9,26,13,21,Hapoel Petah Tikva,9,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,27,,,0,22,,,Doha,8500,0.352941176,8.006367568,9.047821442,2006,9,81,Doha,HaMoshava,94.32869935,2014 - Regular Season - 23 - Ihud Bnei Sakhnin,2014 - Regular Season - 23 - Hapoel Petah Tikva,5,Saturday
637,21/02/2015,18:30,2014,Regular Season,23,FC Ashdod,Ashdod,Hapoel Acre,Acre,Oren Siminyan,1000,0,0,0,0,1,11,25,14,14,Hapoel Acre,10,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,26,,,0,15,,,Yud-Alef,7800,0.128205128,6.907755279,8.961879013,1966,49,2401,Yud-Alef,Acre Municipal,128.4765381,2014 - Regular Season - 23 - FC Ashdod,2014 - Regular Season - 23 - Hapoel Acre,5,Saturday
638,21/02/2015,19:20,2014,Regular Season,23,Hapoel Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Ziv Adler,5230,2,0,1,0,0,12,22,1,50,Hapoel Haifa,12,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,25,,,0,50,,,Sammy Ofer,30858,0.169486033,8.562166557,10.33715132,2014,1,1,Sammy Ofer,Bloomfield,83.34157294,2014 - Regular Season - 23 - Hapoel Haifa,2014 - Regular Season - 23 - Maccabi Tel Aviv,5,Saturday
639,22/02/2015,20:30,2014,Regular Season,23,Maccabi Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Eli Hacmon,6400,1,1,0,0,1,4,33,5,30,Beitar Jerusalem,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,34,,,0,31,,,HaMoshava,11500,0.556521739,8.764053269,9.350102314,2011,4,16,HaMoshava,Teddy,49.8367755,2014 - Regular Season - 23 - Maccabi Petah Tikva,2014 - Regular Season - 23 - Beitar Jerusalem,6,Sunday
640,23/02/2015,20:55,2014,Regular Season,23,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Orel Grinfeld,12000,2,2,0,0,1,8,27,7,27,Hapoel Tel Aviv,11,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,28,,,0,28,,,Bloomfield,29400,0.408163265,9.392661929,10.28874995,1962,53,2809,Bloomfield,Sammy Ofer,83.34157294,2014 - Regular Season - 23 - Hapoel Tel Aviv,2014 - Regular Season - 23 - Maccabi Haifa,0,Monday
641,28/02/2015,17:00,2014,Regular Season,24,Hapoel Acre,Acre,Hapoel Tel Aviv,Tel Aviv,Oren Siminyan,2500,1,0,1,0,0,14,15,9,28,Hapoel Acre,14,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,18,,,0,28,,,Acre Municipal,5500,0.454545455,7.824046011,8.612503371,2011,4,16,Acre Municipal,Bloomfield,99.72142354,2014 - Regular Season - 24 - Hapoel Acre,2014 - Regular Season - 24 - Hapoel Tel Aviv,5,Saturday
642,28/02/2015,18:30,2014,Regular Season,24,FC Ashdod,Ashdod,Maccabi Petah Tikva,Petah Tikva,Roi Reinshreiber,1560,0,0,0,0,1,11,26,4,34,FC Ashdod,10,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,27,,,0,35,,,Yud-Alef,7800,0.2,7.3524411,8.961879013,1966,49,2401,Yud-Alef,HaMoshava,38.5117967,2014 - Regular Season - 24 - FC Ashdod,2014 - Regular Season - 24 - Maccabi Petah Tikva,5,Saturday
643,28/02/2015,18:30,2014,Regular Season,24,Hapoel Raanana,Raanana,Hapoel Haifa,Haifa,Erez Papir,600,2,0,1,0,0,6,31,12,25,Hapoel Haifa,6,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,34,,,0,25,,,Netanya,13800,0.043478261,6.396929655,9.532423871,2012,3,9,Netanya,Sammy Ofer,55.00741286,2014 - Regular Season - 24 - Hapoel Raanana,2014 - Regular Season - 24 - Hapoel Haifa,5,Saturday
644,28/02/2015,19:20,2014,Regular Season,24,Maccabi Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Zvika Levi,10893,2,0,1,0,0,1,50,10,27,Ihud Bnei Sakhnin,1,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,53,,,0,27,,,Bloomfield,29400,0.370510204,9.29587566,10.28874995,1962,53,2809,Bloomfield,Doha,104.0887237,2014 - Regular Season - 24 - Maccabi Tel Aviv,2014 - Regular Season - 24 - Ihud Bnei Sakhnin,5,Saturday
645,28/02/2015,19:30,2014,Regular Season,24,Hapoel Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Guy Berger,6800,0,1,0,1,0,13,22,5,31,Hapoel Petah Tikva,13,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,22,,,0,34,,,HaMoshava,11500,0.591304348,8.824677891,9.350102314,2011,4,16,HaMoshava,Teddy,49.8367755,2014 - Regular Season - 24 - Hapoel Petah Tikva,2014 - Regular Season - 24 - Beitar Jerusalem,5,Saturday
646,01/03/2015,20:55,2014,Regular Season,24,Hapoel Beer Sheva,Beer Sheva,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,7000,2,1,1,0,0,3,42,2,47,Hapoel Beer Sheva,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,45,,,0,47,,,Vasermil,13000,0.538461538,8.853665428,9.472704636,1959,56,3136,Vasermil,Kiryat Shmona Municipal,229.1486581,2014 - Regular Season - 24 - Hapoel Beer Sheva,2014 - Regular Season - 24 - Ironi Kiryat Shmona,6,Sunday
647,02/03/2015,19:45,2014,Regular Season,24,Maccabi Haifa,Haifa,Maccabi Netanya,Netanya,Menashe Masiah,23000,2,1,1,0,0,8,28,7,29,Maccabi Haifa,7,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,31,,,1,29,,,Sammy Ofer,30858,0.745349666,10.04324949,10.33715132,2014,1,1,Sammy Ofer,Netanya,55.00741286,2014 - Regular Season - 24 - Maccabi Haifa,2014 - Regular Season - 24 - Maccabi Netanya,0,Monday
648,07/03/2015,17:00,2014,Regular Season,25,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Roi Reinshreiber,3850,1,1,0,0,1,12,25,3,45,Hapoel Haifa,12,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,26,,,0,46,,,Sammy Ofer,30858,0.124765053,8.255828427,10.33715132,2014,1,1,Sammy Ofer,Vasermil,170.4257614,2014 - Regular Season - 25 - Hapoel Haifa,2014 - Regular Season - 25 - Hapoel Beer Sheva,5,Saturday
649,07/03/2015,18:00,2014,Regular Season,25,Ihud Bnei Sakhnin,Sakhnin,Hapoel Raanana,Raanana,Eitan Shmuelevic,2500,2,0,1,0,0,10,27,6,34,Ihud Bnei Sakhnin,8,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,30,,,0,34,,,Doha,8500,0.294117647,7.824046011,9.047821442,2006,9,81,Doha,Netanya,76.03997589,2014 - Regular Season - 25 - Ihud Bnei Sakhnin,2014 - Regular Season - 25 - Hapoel Raanana,5,Saturday
650,07/03/2015,19:00,2014,Regular Season,25,Hapoel Petah Tikva,Petah Tikva,Maccabi Petah Tikva,Petah Tikva,Liran Liany,5000,0,0,0,0,1,13,22,4,35,Hapoel Petah Tikva,13,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,23,,,0,36,,,HaMoshava,11500,0.434782609,8.517193191,9.350102314,2011,4,16,HaMoshava,HaMoshava,0,2014 - Regular Season - 25 - Hapoel Petah Tikva,2014 - Regular Season - 25 - Maccabi Petah Tikva,5,Saturday
651,07/03/2015,19:00,2014,Regular Season,25,Maccabi Netanya,Netanya,Hapoel Acre,Acre,Eli Hacmon,5000,1,1,0,0,1,8,29,14,18,Hapoel Acre,9,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,30,,,0,19,,,Netanya,13800,0.362318841,8.517193191,9.532423871,2012,3,9,Netanya,Acre Municipal,71.12792449,2014 - Regular Season - 25 - Maccabi Netanya,2014 - Regular Season - 25 - Hapoel Acre,5,Saturday
652,07/03/2015,19:20,2014,Regular Season,25,Hapoel Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Daniel Bar Natan,9250,3,1,1,0,0,9,28,11,27,FC Ashdod,10,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,31,,,0,27,,,Bloomfield,29400,0.31462585,9.132378831,10.28874995,1962,53,2809,Bloomfield,Yud-Alef,28.81191668,2014 - Regular Season - 25 - Hapoel Tel Aviv,2014 - Regular Season - 25 - FC Ashdod,5,Saturday
653,08/03/2015,20:15,2014,Regular Season,25,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Haifa,Haifa,Ziv Adler,4500,0,1,0,1,0,2,47,7,31,Maccabi Haifa,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,47,,,0,34,,,Kiryat Shmona Municipal,5300,0.849056604,8.411832676,8.5754621,1989,26,676,Kiryat Shmona Municipal,Sammy Ofer,74.01608129,2014 - Regular Season - 25 - Ironi Kiryat Shmona,2014 - Regular Season - 25 - Maccabi Haifa,6,Sunday
654,09/03/2015,20:55,2014,Regular Season,25,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Menashe Masiah,17200,1,0,1,0,0,5,34,1,53,Beitar Jerusalem,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,37,,,0,53,,,Teddy,31733,0.5420225,9.752664663,10.36511243,1990,25,625,Teddy,Bloomfield,52.53896814,2014 - Regular Season - 25 - Beitar Jerusalem,2014 - Regular Season - 25 - Maccabi Tel Aviv,0,Monday
655,14/03/2015,19:00,2014,Regular Season,26,FC Ashdod,Ashdod,Maccabi Netanya,Netanya,Erez Papir,1400,2,3,0,1,0,11,27,10,30,FC Ashdod,11,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,27,,,1,33,,,Yud-Alef,7800,0.179487179,7.244227516,8.961879013,1966,49,2401,Yud-Alef,Netanya,57.42352253,2014 - Regular Season - 26 - FC Ashdod,2014 - Regular Season - 26 - Maccabi Netanya,5,Saturday
656,14/03/2015,19:00,2014,Regular Season,26,Hapoel Acre,Acre,Ironi Kiryat Shmona,Kiryat Shmona,Eitan Shmuelevic,1500,2,0,1,0,0,14,19,2,47,Hapoel Acre,14,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,22,,,0,47,,,Acre Municipal,5500,0.272727273,7.313220387,8.612503371,2011,4,16,Acre Municipal,Kiryat Shmona Municipal,56.58632666,2014 - Regular Season - 26 - Hapoel Acre,2014 - Regular Season - 26 - Ironi Kiryat Shmona,5,Saturday
657,14/03/2015,19:30,2014,Regular Season,26,Maccabi Petah Tikva,Petah Tikva,Hapoel Tel Aviv,Tel Aviv,Ziv Adler,4500,2,1,1,0,0,5,36,8,31,Hapoel Tel Aviv,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,39,,,0,31,,,HaMoshava,11500,0.391304348,8.411832676,9.350102314,2011,4,16,HaMoshava,Bloomfield,11.40736421,2014 - Regular Season - 26 - Maccabi Petah Tikva,2014 - Regular Season - 26 - Hapoel Tel Aviv,5,Saturday
658,14/03/2015,19:30,2014,Regular Season,26,Maccabi Haifa,Haifa,Hapoel Haifa,Haifa,Liran Liany,25200,2,0,1,0,0,6,34,12,26,Hapoel Haifa,6,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,37,,,0,26,,,Sammy Ofer,30858,0.816643982,10.13459927,10.33715132,2014,1,1,Sammy Ofer,Sammy Ofer,0,2014 - Regular Season - 26 - Maccabi Haifa,2014 - Regular Season - 26 - Hapoel Haifa,5,Saturday
659,14/03/2015,19:30,2014,Regular Season,26,Hapoel Raanana,Raanana,Beitar Jerusalem,Jerusalem,Orel Grinfeld,5800,0,2,0,1,0,7,34,4,37,Hapoel Raanana,7,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,34,,,0,40,,,Netanya,13800,0.420289855,8.665613197,9.532423871,2012,3,9,Netanya,Teddy,67.68303794,2014 - Regular Season - 26 - Hapoel Raanana,2014 - Regular Season - 26 - Beitar Jerusalem,5,Saturday
660,15/03/2015,20:15,2014,Regular Season,26,Hapoel Beer Sheva,Beer Sheva,Ihud Bnei Sakhnin,Sakhnin,Gal Leibovitz,6000,2,0,1,0,0,3,46,9,30,Ihud Bnei Sakhnin,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,49,,,0,30,,,Vasermil,13000,0.461538462,8.699514748,9.472704636,1959,56,3136,Vasermil,Doha,185.5881194,2014 - Regular Season - 26 - Hapoel Beer Sheva,2014 - Regular Season - 26 - Ihud Bnei Sakhnin,6,Sunday
661,16/03/2015,20:55,2014,Regular Season,26,Maccabi Tel Aviv,Tel Aviv,Hapoel Petah Tikva,Petah Tikva,Daniel Bar Natan,10853,2,0,1,0,0,1,53,13,23,Hapoel Petah Tikva,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,56,,,0,23,,,Bloomfield,29400,0.36914966,9.292196818,10.28874995,1962,53,2809,Bloomfield,HaMoshava,11.40736421,2014 - Regular Season - 26 - Maccabi Tel Aviv,2014 - Regular Season - 26 - Hapoel Petah Tikva,0,Monday
662,21/03/2015,19:20,2014,Championship Round,1,Hapoel Beer Sheva,Beer Sheva,Maccabi Petah Tikva,Petah Tikva,Zvika Levi,0,3,0,1,0,0,2,0,5,0,Maccabi Petah Tikva,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,52,,,0,39,,,Vasermil,13000,0,0,9.472704636,1959,56,3136,Vasermil,HaMoshava,94.62492556,2014 - Championship Round - 1 - Hapoel Beer Sheva,2014 - Championship Round - 1 - Maccabi Petah Tikva,5,Saturday
663,22/03/2015,20:15,2014,Championship Round,1,Ironi Kiryat Shmona,Kiryat Shmona,Beitar Jerusalem,Jerusalem,Roi Reinshreiber,0,1,2,0,1,0,3,0,4,0,Beitar Jerusalem,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,47,,,0,43,,,Kiryat Shmona Municipal,5300,0,0,8.5754621,1989,26,676,Kiryat Shmona Municipal,Teddy,165.5846248,2014 - Championship Round - 1 - Ironi Kiryat Shmona,2014 - Championship Round - 1 - Beitar Jerusalem,6,Sunday
664,22/03/2015,20:35,2014,Championship Round,1,Maccabi Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Menashe Masiah,13000,2,1,1,0,0,1,0,6,0,Maccabi Haifa,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,59,,,0,37,,,Bloomfield,29400,0.442176871,9.472704636,10.28874995,1962,53,2809,Bloomfield,Sammy Ofer,83.34157294,2014 - Championship Round - 1 - Maccabi Tel Aviv,2014 - Championship Round - 1 - Maccabi Haifa,6,Sunday
